siteId,Time,traffic_count
3701,2020-07-27,0.0
3701,2020-08-03,0.0
3701,2020-08-10,3021.0
3701,2020-08-17,10984.0
3701,2020-08-24,10968.57142857143
3701,2020-08-31,10607.857142857143
3701,2020-09-07,10467.142857142857
3701,2020-09-14,10602.42857142857
3701,2020-09-21,10120.0
3701,2020-09-28,9136.142857142857
3701,2020-10-05,8593.142857142857
3701,2020-10-12,7023.142857142857
3701,2020-10-19,6688.285714285715
3701,2020-10-26,5233.857142857143
3701,2020-11-02,6162.0
3701,2020-11-09,6572.0
3701,2020-11-16,6735.571428571428
3701,2020-11-23,5858.0
3701,2020-11-30,6510.714285714285
3701,2020-12-07,3622.8571428571427
3701,2020-12-14,9018.285714285714
3701,2020-12-21,10975.285714285714
3701,2020-12-28,7477.571428571428
3701,2021-01-04,4898.142857142857
3701,2021-01-11,5066.428571428572
3701,2021-01-18,5046.0
3701,2021-01-25,5116.142857142857
3701,2021-02-01,5384.142857142857
3701,2021-02-08,5428.285714285715
3701,2021-02-15,5488.0
3701,2021-02-22,5909.571428571428
3701,2021-03-01,6143.714285714285
3701,2021-03-08,6242.857142857143
3701,2021-03-15,6594.571428571428
3701,2021-03-22,5966.428571428572
3701,2021-03-29,6186.714285714285
3701,2021-04-05,6334.285714285715
3701,2021-04-12,7195.285714285715
3701,2021-04-19,7242.142857142857
3701,2021-04-26,7706.857142857143
3701,2021-05-03,7608.142857142857
3701,2021-05-10,8071.285714285715
3701,2021-05-17,9670.285714285714
3701,2021-05-24,9867.0
3701,2021-05-31,10148.714285714286
3701,2021-06-07,11675.285714285714
3701,2021-06-14,11354.285714285714
3701,2021-06-21,11480.0
3701,2021-06-28,11846.57142857143
3701,2021-07-05,12266.857142857143
3701,2021-07-12,12514.0
3701,2021-07-19,12889.142857142857
3701,2021-07-26,12987.42857142857
3701,2021-08-02,13637.42857142857
3701,2021-08-09,12317.142857142857
3701,2021-08-16,13659.0
3701,2021-08-23,12934.714285714286
3701,2021-08-30,13274.0
3701,2021-09-06,12055.714285714286
3701,2021-09-13,12604.857142857143
3701,2021-09-20,12672.0
3701,2021-09-27,12596.0
3701,2021-10-04,11931.0
3702,2020-02-03,10609.333333333334
3702,2020-02-10,10812.142857142857
3702,2020-02-17,11305.285714285714
3702,2020-02-24,11182.285714285714
3702,2020-03-02,11549.0
3702,2020-03-09,11863.857142857143
3702,2020-03-16,9349.0
3702,2020-03-23,5976.428571428572
3702,2020-03-30,4459.428571428572
3702,2020-04-06,2955.4285714285716
3702,2020-04-13,2394.714285714286
3702,2020-04-20,2973.714285714286
3702,2020-04-27,3185.8571428571427
3702,2020-05-04,2885.285714285714
3702,2020-05-11,3742.1428571428573
3702,2020-05-18,4221.142857142857
3702,2020-05-25,5117.285714285715
3702,2020-06-01,4958.714285714285
3702,2020-06-08,5954.571428571428
3702,2020-06-15,6626.714285714285
3702,2020-06-22,7010.714285714285
3702,2020-06-29,8289.714285714286
3702,2020-07-06,10174.0
3702,2020-07-13,10571.857142857143
3702,2020-07-20,10726.142857142857
3702,2020-07-27,11018.857142857143
3702,2020-08-03,11821.42857142857
3702,2020-08-10,10463.142857142857
3702,2020-08-17,10795.714285714286
3702,2020-08-24,10739.857142857143
3702,2020-08-31,10438.714285714286
3702,2020-09-07,10290.285714285714
3702,2020-09-14,10386.57142857143
3702,2020-09-21,9916.57142857143
3702,2020-09-28,7642.428571428572
3702,2020-10-05,8487.42857142857
3702,2020-10-12,6972.0
3702,2020-10-19,6729.571428571428
3702,2020-10-26,5773.428571428572
3702,2020-11-02,6149.142857142857
3702,2020-11-09,6509.714285714285
3702,2020-11-16,6730.142857142857
3702,2020-11-23,6891.857142857143
3702,2020-11-30,7081.714285714285
3702,2020-12-07,8424.714285714286
3702,2020-12-14,9032.0
3702,2020-12-21,10994.57142857143
3702,2020-12-28,7489.428571428572
3702,2021-01-04,4926.428571428572
3702,2021-01-11,5097.571428571428
3702,2021-01-18,5010.857142857143
3702,2021-01-25,5083.428571428572
3702,2021-02-01,5324.428571428572
3702,2021-02-08,5377.142857142857
3702,2021-02-15,5441.714285714285
3702,2021-02-22,5858.714285714285
3702,2021-03-01,6078.428571428572
3702,2021-03-08,6199.428571428572
3702,2021-03-15,6563.428571428572
3702,2021-03-22,5926.285714285715
3702,2021-03-29,6144.0
3702,2021-04-05,6285.857142857143
3702,2021-04-12,7085.857142857143
3702,2021-04-19,7181.428571428572
